danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.537,0.373,6,-10.081,0,0.0331,0.691,0.000915,0.083,0.244,83.936,279227
0.629,0.518,11,-13.237,1,0.0352,0.00662,0,0.0534,0.632,92.042,297520
0.692,0.465,8,-14.921,1,0.0298,0.199,1.16E-05,0.0997,0.532,122.089,382640
0.876,0.71,11,-12.908,1,0.347,0.0654,0.00312,0.918,0.724,98.305,218333
0.405,0.881,2,-4.37,1,0.0327,0.00211,0.0084,0.386,0.24,84.572,380854
0.532,0.344,7,-13.057,1,0.035,0.00563,0.000473,0.115,0.126,91.834,235667
0.585,0.924,2,-8.794,1,0.0647,0.435,4.49E-05,0.615,0.904,131.769,215067
0.653,0.976,11,-5.173,0,0.0797,0.0374,0.00173,0.561,0.447,105.575,271640
0.571,0.232,10,-11.309,1,0.0699,0.604,0.000246,0.119,0.207,128.785,428200
0.764,0.878,5,-5.647,0,0.0523,0.287,0.00356,0.18,0.825,112.37,260907
0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,265107
0.687,0.583,7,-10.224,1,0.064,0.224,0,0.106,0.21,95.137,303903
0.431,0.543,10,-9.96,1,0.0394,0.122,0.000123,0.0598,0.44,77.507,247640
0.628,0.603,6,-10.286,1,0.0312,0.178,1.73E-05,0.0686,0.951,120.782,177933
0.567,0.62,10,-11.304,0,0.338,0.0282,0,0.32,0.739,175.882,244200
0.785,0.556,0,-11.7,0,0.271,0.0288,0,0.482,0.601,98.836,322227
0.689,0.677,0,-6.36,1,0.0326,0.0704,0,0.0877,0.259,153.919,269173
0.78,0.71,2,-7.429,1,0.0479,0.0143,3.49E-05,0.0366,0.858,96.067,301560
0.595,0.736,11,-6.648,1,0.0469,0.0964,9.28E-06,0.104,0.521,167.669,296400
0.556,0.798,2,-6.531,1,0.0367,0.0549,4.48E-06,0.37,0.591,175.651,298227
0.808,0.765,1,-6.124,1,0.0391,0.0363,0.000117,0.0171,0.94,106.957,234307
0.897,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,102.305,208267
0.874,0.391,10,-15.11,0,0.112,0.229,0.764,0.338,0.502,98.88,262333
0.842,0.874,1,-11.12,0,0.221,0.0345,0.694,0.295,0.504,90.734,209827
0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091,272107
0.701,0.705,5,-6.18,1,0.0357,0.18,0,0.141,0.71,100.669,232960
0.728,0.808,11,-6.399,0,0.14,0.128,0,0.246,0.486,97.522,280333
0.873,0.859,1,-9.225,1,0.105,0.00369,0.000973,0.0933,0.542,104.196,337027
0.813,0.432,1,-13.324,1,0.0602,0.251,1.36E-05,0.115,0.573,84.612,229307
0.668,0.77,6,-7.661,0,0.0447,0.142,0.515,0.0585,0.611,92.079,293733
0.794,0.95,1,-8.78,1,0.294,0.124,7.71E-05,0.133,0.324,94.984,258507
0.592,0.931,5,-7.186,0,0.0371,0.00551,0.0301,0.205,0.612,130.028,250933
0.32,0.833,1,-8.498,1,0.0478,1.40E-06,0.123,0.14,0.573,169.226,228053
0.379,0.789,2,-7.368,1,0.0382,0.000308,6.99E-05,0.321,0.53,173.143,220461
0.697,0.409,0,-11.238,1,0.0369,0.685,2.83E-05,0.114,0.542,124.382,251133
0.467,0.841,2,-6.934,1,0.0308,0.00087,9.62E-06,0.107,0.565,78.061,270602
0.225,0.121,2,-19.697,1,0.0375,0.924,1.67E-05,0.128,0.071,117.105,152333
0.692,0.353,1,-12.872,0,0.0613,0.0571,2.26E-05,0.579,0.73,80.902,204057
0.777,0.565,10,-10.315,1,0.0318,0.532,0,0.0719,0.825,108.062,281467
0.767,0.328,11,-14.023,0,0.0375,0.0897,0.000723,0.0644,0.507,137.16,308187
0.468,0.863,5,-7.037,0,0.0493,4.34E-06,0.334,0.33,0.377,140.267,193427
0.947,0.854,7,-5.028,1,0.216,0.0117,0.000116,0.161,0.775,104.076,175240
0.648,0.525,9,-9.213,1,0.0241,0.466,1.50E-06,0.165,0.724,98.131,314840
0.771,0.912,1,-5.06,1,0.141,0.0136,1.38E-06,0.0632,0.616,92.516,302200
0.658,0.55,9,-6.705,1,0.0302,0.457,0.000728,0.114,0.727,168.289,277493
0.621,0.481,11,-8.016,1,0.0371,0.0984,0,0.241,0.679,65.004,256133
0.772,0.766,5,-8.96,0,0.0533,0.0252,0.011,0.2,0.759,96.581,223573
0.817,0.552,8,-10.8,0,0.386,0.032,7.17E-06,0.826,0.808,102.011,291067
0.707,0.617,6,-12.519,1,0.303,0.22,0.00018,0.13,0.594,96.051,273320
0.914,0.394,8,-10.239,0,0.365,0.189,0.000168,0.0982,0.427,91.504,257747
0.853,0.402,11,-13.025,1,0.325,0.22,0.426,0.119,0.696,98.231,243627
0.903,0.519,7,-10.109,1,0.307,0.0286,0.000907,0.328,0.596,101.561,350560
0.794,0.627,11,-9.431,1,0.36,0.234,0,0.35,0.518,87.554,251467
0.677,0.252,7,-17.794,1,0.555,0.819,1.77E-06,0.234,0.441,91.484,413000
0.925,0.388,2,-10.508,1,0.419,0.334,0,0.332,0.359,105.056,287840
0.889,0.466,1,-10.74,1,0.36,0.0846,7.44E-06,0.384,0.403,100.17,177067
0.764,0.673,0,-7.877,1,0.0265,0.142,3.07E-05,0.0958,0.963,116.1,162600
0.814,0.531,7,-11.559,1,0.194,0.00415,7.02E-05,0.27,0.252,95.187,214267
0.429,0.665,4,-9.681,1,0.14,0.406,0.00011,0.409,0.543,160.499,266240
0.742,0.878,1,-7.1,1,0.252,0.191,0,0.088,0.789,83.691,260893
0.747,0.52,10,-10.523,0,0.0357,0.0977,0.0537,0.142,0.601,92.869,232773
0.764,0.803,10,-8.697,0,0.164,0.00246,0.0184,0.386,0.423,92.063,231000
0.82,0.85,7,-5.729,1,0.0911,0.0138,0.0102,0.107,0.43,109.903,487373
0.65,0.496,5,-12.349,0,0.0331,0.305,0,0.33,0.576,115.775,300907
0.532,0.407,6,-9.658,0,0.0233,0.235,0,0.117,0.23,83.207,259853
0.546,0.865,2,-5.704,1,0.0455,0.113,3.08E-05,0.246,0.239,128.014,322147
0.753,0.77,7,-8.655,0,0.035,0.0489,0.000397,0.251,0.558,130.977,206880
0.763,0.791,10,-11.246,1,0.0357,0.0102,0.0743,0.271,0.603,137.948,281933
0.541,0.618,1,-9.652,0,0.179,0.277,4.02E-05,0.413,0.68,145.464,175973
0.718,0.963,10,-13.968,0,0.0536,0.0352,0.00681,0.101,0.361,129.989,237533
0.619,0.781,5,-7.455,0,0.0393,0.0243,0.000286,0.402,0.533,126.267,236583
0.852,0.864,2,-10.131,1,0.0387,0.0334,0.0239,0.0525,0.603,132.999,226773
0.713,0.598,8,-17.902,1,0.0345,0.00256,0.104,0.0637,0.483,131.935,227726
0.701,0.979,7,-4.861,0,0.048,0.00328,0.308,0.416,0.612,134.013,263163
0.707,0.628,11,-9.684,1,0.0877,0.00526,8.21E-05,0.104,0.87,187.548,211213
0.685,0.806,2,-12.151,1,0.0497,0.233,0.728,0.105,0.31,134.889,511293
0.657,0.523,11,-12.62,0,0.272,0.0316,1.53E-06,0.0461,0.512,155.847,288893
0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,261093
0.911,0.49,9,-7.208,0,0.0394,0.029,0.00105,0.0751,0.842,102.046,235000
0.323,0.136,0,-10.33,1,0.0318,0.931,0.00119,0.176,0.0828,96.88,413827
0.683,0.766,5,-8.733,0,0.041,0.554,0.00346,0.0815,0.568,119.19,253907
0.679,0.558,1,-7.975,1,0.0577,0.00163,0.000738,0.157,0.293,187.942,296867
0.734,0.621,4,-9.819,0,0.0756,0.0446,7.06E-06,0.401,0.481,94.785,240013
0.709,0.703,7,-6.615,0,0.0351,0.136,0,0.15,0.691,84.679,399053
0.783,0.659,11,-9.22,1,0.0412,0.0954,0.00326,0.141,0.925,101.745,306560
0.713,0.503,7,-9.663,1,0.0575,0.0323,0.167,0.0601,0.211,95.019,221173
0.897,0.601,2,-5.608,1,0.187,0.0264,1.37E-06,0.322,0.425,105.562,182040
0.744,0.849,4,-8.061,0,0.326,0.409,0,0.251,0.621,97.995,298867
0.772,0.695,7,-8.013,1,0.0735,0.00295,0,0.427,0.643,137.868,272440
0.757,0.737,7,-5.414,1,0.244,0.29,0,0.106,0.838,83.226,279013
0.807,0.651,5,-6.714,0,0.0477,0.0236,6.65E-06,0.174,0.829,91.028,313293
0.696,0.49,6,-6.631,0,0.0347,0.155,0.000351,0.0563,0.557,179.825,288840
0.567,0.501,2,-8.038,1,0.0241,0.0995,0,0.0986,0.2,142.589,236773
0.702,0.832,1,-4.964,1,0.318,0.02,2.80E-06,0.189,0.619,92.362,252600
0.717,0.819,11,-3.195,1,0.104,0.149,0,0.191,0.588,101.011,229693
0.692,0.674,2,-5.523,1,0.292,0.0022,0,0.359,0.5,79.925,272680
0.763,0.541,9,-8.843,0,0.329,0.466,0,0.0693,0.885,90.032,217467
0.679,0.883,9,-5.847,1,0.103,0.00648,0.00716,0.0687,0.594,102.687,225373
0.635,0.33,1,-11.928,1,0.0299,0.317,2.70E-05,0.0765,0.29,139.896,352733
0.759,0.616,1,-9.641,0,0.0306,0.000556,2.13E-05,0.0722,0.832,100.133,280200
0.786,0.678,9,-8.329,0,0.086,0.0263,2.83E-06,0.0365,0.811,105.468,315467
0.667,0.827,11,-10.869,0,0.0553,0.0286,0.0135,0.245,0.441,127.993,230600
0.877,0.694,6,-10.506,1,0.18,0.132,1.03E-05,0.0742,0.771,97.92,225600
0.322,0.25,0,-11.451,0,0.03,0.892,0,0.12,0.352,137.714,212640
0.639,0.869,7,-8.479,1,0.0311,0.00336,0.002,0.0576,0.562,133.033,228013
0.868,0.372,4,-12.704,0,0.177,0.0103,0.00455,0.076,0.666,99.965,266333
0.706,0.404,1,-10.27,1,0.0367,0.308,0.00481,0.0793,0.416,90.319,246267
0.697,0.916,8,-4.512,0,0.0592,0.0727,0.000333,0.615,0.767,128.002,252072
0.52,0.847,9,-5.3,1,0.427,0.272,0,0.325,0.799,177.371,302013
0.683,0.74,11,-6.041,0,0.0462,0.00228,0,0.238,0.65,129.515,281773
0.81,0.613,1,-7.503,1,0.113,0.0624,0,0.353,0.45,87.042,232947
0.793,0.762,7,-4.584,1,0.0599,0.0113,3.82E-06,0.032,0.794,97.739,332427
0.409,0.66,6,-9.009,1,0.0273,0.00428,0.00285,0.14,0.793,173.879,223693
0.678,0.794,10,-6.186,0,0.14,0.274,1.68E-06,0.124,0.54,87.374,290573
0.67,0.468,1,-6.725,0,0.0328,0.325,0,0.0516,0.486,140.069,299800
0.626,0.553,7,-7.022,1,0.026,0.279,0,0.113,0.477,109.403,202333
0.87,0.92,9,-2.858,0,0.0538,0.00819,0.000838,0.083,0.852,99.123,266493
0.814,0.827,5,-2.969,1,0.111,0.107,0,0.118,0.624,95.272,284133
0.492,0.845,2,-5.686,1,0.0442,0.0297,0.00121,0.209,0.495,86.988,275493
0.763,0.713,2,-8.9,0,0.0311,0.128,0.000623,0.145,0.668,132.993,260973
0.703,0.469,11,-6.515,0,0.0415,0.177,0,0.726,0.661,86.038,291667
0.631,0.638,7,-8.958,1,0.0274,0.4,0.000516,0.216,0.812,133.739,305493
0.531,0.909,11,-4.236,1,0.034,0.0175,0,0.231,0.814,97.546,178000
0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71E-06,0.091,0.781,85.064,181533
0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,235000
0.836,0.793,7,-7.744,1,0.109,0.0627,2.57E-05,0.219,0.887,106.005,305067
0.268,0.794,0,-11.034,1,0.0341,2.85E-05,0.075,0.229,0.903,182.921,246373
0.708,0.816,11,-7.974,0,0.198,0.0425,0.000251,0.599,0.58,99.882,228587
0.54,0.423,6,-8.799,1,0.0283,0.294,0.0884,0.152,0.353,150.135,306040
0.488,0.862,0,-7.595,1,0.0476,0.0204,0,0.359,0.706,104.56,257827
0.279,0.49,5,-7.67,0,0.0371,0.000849,0.0602,0.433,0.389,138.823,381480
0.759,0.693,11,-9.036,1,0.305,0.0297,1.24E-05,0.128,0.698,92.771,252560
0.823,0.547,4,-6.928,0,0.297,0.0547,0,0.229,0.483,77.791,198800
0.69,0.729,11,-5.819,0,0.221,1.70E-05,0.0431,0.152,0.357,91.376,202107
0.81,0.5,2,-11.823,1,0.265,0.00119,0,0.114,0.336,90.036,209307
0.857,0.764,1,-6.304,1,0.246,0.0402,0,0.425,0.579,93.071,261267
0.775,0.673,1,-6.018,1,0.316,0.123,0,0.477,0.263,91.331,160173
0.69,0.834,10,-5.8,0,0.225,0.0162,0,0.0559,0.58,172.392,317507
0.802,0.593,7,-9.72,1,0.267,0.0782,0,0.282,0.55,89.66,309867
0.545,0.584,6,-7.643,0,0.0888,0.0161,1.06E-05,0.177,0.534,144.153,390533
0.793,0.588,9,-8.346,0,0.0435,0.28,0,0.317,0.38,130.039,238200
0.476,0.556,10,-6.501,1,0.0274,0.125,0.0117,0.0898,0.559,135.624,403507
0.635,0.435,3,-7.521,1,0.031,0.00328,6.78E-06,0.071,0.459,76.098,256880
0.536,0.932,8,-4.11,1,0.0436,0.00483,2.02E-05,0.105,0.755,121.004,159587
0.264,0.964,5,-5.433,1,0.0867,0.000174,0.0038,0.194,0.306,140.202,286400
0.589,0.532,6,-8.572,0,0.0271,0.155,0.0903,0.323,0.434,84.012,253960
0.706,0.727,5,-8.06,1,0.0317,0.0698,5.31E-06,0.115,0.903,92.938,231093
0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,178440
0.854,0.667,11,-6.513,1,0.328,0.269,0,0.11,0.666,100.979,245707
0.375,0.504,6,-8.941,0,0.0424,0.0551,5.11E-05,0.225,0.19,127.705,298240
0.574,0.46,0,-9.689,1,0.18,0.764,7.36E-06,0.372,0.466,167.857,195013
0.812,0.778,10,-13.957,0,0.292,0.6,4.39E-05,0.11,0.599,87.713,297040
0.622,0.463,9,-9.596,0,0.0311,0.735,0.0183,0.0911,0.576,78.071,289893
0.675,0.532,10,-7.884,0,0.0461,0.0325,0,0.172,0.767,84.102,202280
0.438,0.606,7,-6.549,1,0.0305,0.3,4.49E-06,0.0754,0.266,133.822,240760
0.584,0.791,7,-6.514,1,0.245,0.057,0,0.323,0.692,180.183,245360
0.214,0.947,4,-5.053,1,0.0507,0.000552,0.00352,0.238,0.483,170.616,193613
0.854,0.503,4,-13.406,0,0.224,0.529,8.26E-06,0.112,0.766,95.276,250107
0.913,0.481,11,-8.459,1,0.0998,0.392,7.48E-05,0.0279,0.878,103.62,184467
0.577,0.566,6,-5.76,0,0.0737,0.135,1.05E-05,0.122,0.579,76.059,258067
0.802,0.461,11,-12.367,0,0.302,0.0757,0,0.109,0.74,90.995,185933
0.49,0.873,6,-5.861,1,0.0355,0.107,5.19E-06,0.118,0.513,103.272,229587
0.422,0.866,4,-6.62,0,0.0478,0.00238,0.0023,0.297,0.281,100.449,394360
0.484,0.877,7,-5.434,1,0.0337,0.151,0.00017,0.14,0.687,92.975,232800
0.889,0.768,4,-9.148,0,0.131,0.128,0,0.0769,0.808,104.653,241480
0.73,0.731,3,-3.438,0,0.0279,0.278,0,0.258,0.649,131.396,216546
0.661,0.61,4,-9.119,0,0.0957,0.0494,0.000251,0.0725,0.828,78.035,189267
0.34,0.804,0,-8.355,1,0.0516,0.00331,0.0191,0.0727,0.854,131.5,259600
0.335,0.776,9,-5.32,0,0.0325,9.27E-06,9.51E-06,0.369,0.219,90.59,276867
0.362,0.91,9,-2.863,1,0.0407,6.29E-05,0.0123,0.0933,0.597,104.043,283787
0.818,0.633,2,-5.598,1,0.105,0.0192,1.47E-05,0.0444,0.803,150,313800
0.931,0.513,2,-4.655,1,0.263,0.108,0.000435,0.272,0.3,101.064,254093
0.429,0.689,9,-9.44,0,0.0357,0.00389,9.59E-06,0.095,0.21,101.875,271867
0.307,0.635,7,-8.957,1,0.0339,0.0155,0.00486,0.366,0.305,166.978,306427
0.166,0.427,7,-11.818,0,0.0335,0.0364,0.124,0.0825,0.0623,174.859,368027
0.364,0.45,7,-10.117,1,0.0234,0.0593,1.65E-06,0.282,0.14,94.188,270707
0.263,0.279,4,-12.312,0,0.0299,0.385,9.39E-05,0.184,0.0892,77.122,206173
0.477,0.744,10,-10.394,1,0.0327,0.0704,8.80E-06,0.125,0.667,130.56,187827
0.419,0.397,3,-10.534,1,0.0264,0.00411,0.000219,0.196,0.0737,97.304,232760
0.425,0.752,7,-9.339,0,0.0474,0.163,0.000626,0.561,0.354,136.482,179573
0.578,0.358,7,-14.819,0,0.0317,0.00986,0.562,0.123,0.0891,119.974,187907
0.321,0.204,0,-16.193,1,0.0319,0.131,6.93E-05,0.0776,0.439,121.805,216333
0.359,0.55,7,-7.78,1,0.0325,0.0253,0,0.157,0.074,97.963,174000
0.372,0.429,7,-12.743,1,0.0341,0.0363,0.000465,0.0909,0.333,116.64,254733
0.193,0.0867,0,-22.19,1,0.0545,0.888,6.24E-05,0.112,0.0382,196.446,174667
0.775,0.504,4,-9.479,1,0.0278,0.163,3.37E-05,0.0892,0.82,99.9,237627
0.735,0.804,6,-6.476,0,0.0347,0.0145,0,0.0716,0.539,130.018,233200
0.88,0.818,1,-7.427,1,0.359,0.0353,0,0.713,0.726,81.93,146280
0.765,0.502,9,-7.393,1,0.0321,0.119,0.0011,0.171,0.836,144.204,289440
0.537,0.315,5,-13.79,1,0.0271,0.588,2.29E-05,0.206,0.575,86.813,190320
0.861,0.56,1,-9.974,1,0.299,0.148,2.70E-05,0.439,0.634,88.299,260200
0.651,0.61,9,-6.078,0,0.312,0.109,1.10E-05,0.169,0.741,166.079,244307
0.769,0.682,1,-12.584,1,0.354,0.0252,0.000384,0.702,0.433,91.486,227827
0.734,0.581,9,-6.619,0,0.032,0.24,0.000585,0.0298,0.962,119.337,258693
0.335,0.625,7,-7.462,1,0.0386,0.164,0,0.0708,0.346,150.277,241107
0.719,0.784,10,-5.474,0,0.084,0.102,0,0.142,0.684,96.536,239547
0.85,0.674,10,-9.045,0,0.0362,0.0517,0.00558,0.151,0.832,95.128,269307
0.778,0.784,11,-4.092,0,0.0384,0.126,0.0049,0.168,0.893,107.22,254973
0.77,0.505,1,-7.345,1,0.0828,0.311,7.40E-05,0.0777,0.757,171.798,279507
0.719,0.631,6,-7.411,1,0.0451,0.0235,0.702,0.0686,0.456,80.126,254560
0.731,0.488,4,-11.133,0,0.265,0.0885,3.66E-05,0.112,0.167,91.914,196000
0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41E-06,0.0526,0.797,92.94,268533
0.833,0.468,6,-10.546,0,0.262,0.421,0.0051,0.139,0.234,101.896,189760
0.52,0.449,5,-8.957,0,0.0331,0.205,0.000687,0.191,0.364,189.243,303960
0.934,0.735,1,-6.668,1,0.251,0.031,8.60E-06,0.107,0.768,101.368,273107
0.421,0.335,5,-11.384,1,0.0324,0.0342,0.00236,0.0944,0.0889,114.227,266493
0.699,0.91,2,-8.029,1,0.125,0.19,0.00106,0.664,0.249,89.074,301000
0.712,0.726,2,-6.086,0,0.182,0.0168,0,0.0869,0.464,97.041,227107
0.48,0.554,2,-17.766,1,0.0598,0.00331,0.697,0.373,0.6,108.612,165893
0.708,0.447,1,-6.305,1,0.0952,0.0271,0.000728,0.102,0.0384,89.62,276968
0.798,0.624,7,-7.249,1,0.391,0.417,1.01E-05,0.34,0.347,89.02,270800
0.49,0.597,11,-8.185,0,0.361,0.0468,0,0.321,0.391,77.662,358307
0.72,0.658,0,-8.318,1,0.289,0.288,0,0.218,0.727,111.983,295307
0.655,0.884,6,-6.515,0,0.0602,0.0102,0,0.259,0.772,140.008,219240
0.658,0.56,5,-13.085,1,0.0618,0.279,7.90E-06,0.0533,0.89,137.393,227840
0.355,0.379,7,-8.172,1,0.0361,0.396,0.0393,0.15,0.329,164.989,321267
0.52,0.849,3,-5.094,0,0.345,0.412,9.95E-06,0.385,0.563,77.924,296533
0.822,0.702,10,-4.759,0,0.0755,0.0919,0.00559,0.191,0.804,91.37,204440
0.808,0.765,6,-7.363,0,0.302,0.00916,0.000196,0.0515,0.761,92.044,254933
0.511,0.827,1,-4.55,0,0.0323,3.77E-05,0.00103,0.208,0.486,121.459,236533
0.713,0.378,7,-9.04,0,0.0298,0.00561,0.00186,0.0845,0.291,99.055,260067
0.516,0.733,7,-11.341,0,0.0326,0.000373,0.00716,0.258,0.552,98.006,226027
0.69,0.528,0,-8.675,1,0.0288,0.0349,0,0.0547,0.74,88.032,225867
0.644,0.665,10,-7.857,0,0.0456,0.183,0.000622,0.0954,0.824,92.928,273720
0.827,0.532,2,-4.775,1,0.302,0.0219,2.91E-05,0.127,0.694,87.257,290440
0.671,0.737,0,-5.131,1,0.108,0.0338,0.00344,0.0596,0.197,90.519,310227
0.699,0.907,9,-2.803,1,0.261,0.0285,1.55E-05,0.324,0.703,93.109,281133
0.704,0.642,1,-10.11,1,0.39,0.00704,1.43E-06,0.161,0.72,92.09,209973
0.717,0.561,11,-7.898,1,0.245,0.567,0,0.439,0.673,93.116,225933
0.897,0.606,1,-7.605,1,0.178,0.0171,1.93E-05,0.0756,0.588,92.709,239227
0.438,0.447,4,-11.569,1,0.102,0.32,0.00839,0.0669,0.287,89.944,313227
0.702,0.458,0,-8.195,1,0.035,0.247,1.64E-06,0.126,0.678,89.271,269173
0.683,0.902,1,-7.389,0,0.291,0.219,0.000761,0.226,0.724,90.447,253227
0.645,0.884,0,-5.207,1,0.0422,0.104,0.000231,0.0394,0.654,116.895,253440
0.416,0.664,9,-6.687,0,0.317,0.0153,0,0.169,0.504,75.528,332400
0.449,0.33,9,-12.452,0,0.0338,0.0118,0.186,0.0898,0.113,124.489,365440
0.623,0.622,2,-12.255,1,0.0412,0.00168,0.181,0.343,0.319,125.166,194507
0.665,0.452,6,-8.486,0,0.0257,0.14,8.03E-06,0.125,0.304,136.12,272360
0.6,0.706,10,-7.899,0,0.361,0.209,0,0.125,0.58,173.926,253533
0.864,0.844,11,-9.354,0,0.0433,0.206,0.000603,0.344,0.887,122.644,252640
0.709,0.549,11,-10.805,1,0.613,0.0339,0.121,0.128,0.662,98.457,167867
0.704,0.701,2,-8.031,1,0.46,0.549,0,0.664,0.618,92.032,217507
0.739,0.566,11,-13.534,1,0.0335,0.384,3.10E-06,0.0735,0.739,114.045,325173
0.408,0.582,11,-8.305,1,0.0508,0.218,0,0.159,0.365,114.926,230000
0.769,0.836,8,-4.15,1,0.244,0.0618,0,0.182,0.651,88.978,237720
0.652,0.498,11,-6.201,1,0.0416,0.517,0,0.149,0.321,120.144,324280
0.708,0.305,9,-14.003,1,0.817,0.138,3.08E-06,0.139,0.691,174.154,259453
0.491,0.942,7,-5.333,1,0.132,0.156,0,0.367,0.387,100.446,191507
0.901,0.655,11,-10.085,0,0.273,0.00743,0.00629,0.173,0.807,96.005,255533
0.569,0.32,2,-8.965,1,0.0323,0.644,0,0.244,0.321,183.539,279960
0.634,0.756,1,-4.81,0,0.0332,0.00251,0.000441,0.0427,0.661,119.948,258533
0.707,0.776,4,-7.378,0,0.278,0.0195,2.05E-06,0.216,0.379,91.283,321627
0.814,0.481,0,-5.183,1,0.245,0.097,3.83E-05,0.0495,0.193,96.252,161400
0.329,0.177,9,-14.42,1,0.0422,0.92,0.0327,0.0756,0.109,82.701,398067
0.768,0.787,10,-8.178,0,0.144,0.0283,0.00122,0.317,0.855,94.104,296267
0.655,0.837,11,-6.04,0,0.0723,0.0262,5.85E-06,0.0454,0.66,91.014,253613
0.444,0.295,1,-9.098,1,0.0296,0.474,0.000715,0.0929,0.245,137.529,195867
0.705,0.439,6,-10.246,1,0.0263,0.378,1.75E-05,0.0654,0.65,112.397,258893
0.741,0.737,10,-6.703,1,0.0303,0.0707,0.215,0.0718,0.655,97.259,248827
0.582,0.33,6,-7.928,1,0.0347,0.791,1.48E-06,0.105,0.407,111.873,254480
0.782,0.874,5,-3.57,1,0.0384,0.0027,0.343,0.0766,0.872,125.917,202934
0.724,0.578,7,-13.588,1,0.0509,0.111,0.00324,0.122,0.664,94.466,263427
0.619,0.619,0,-13.185,1,0.0342,0.2,0,0.179,0.949,126.941,170733
0.433,0.746,1,-10.069,1,0.0488,0.631,0.262,0.291,0.528,115.839,423013
0.857,0.672,10,-5.934,0,0.16,0.0649,0,0.355,0.671,86.777,218867
0.773,0.63,9,-8.039,1,0.432,0.142,1.92E-06,0.237,0.677,173.922,249627
0.511,0.825,9,-6.874,1,0.238,0.09,0,0.114,0.699,175.221,260800
0.242,0.859,0,-8.4,1,0.0663,0.056,0.116,0.38,0.671,96.929,276427
0.813,0.757,1,-5.358,1,0.356,0.516,0,0.363,0.646,92.996,323760
0.721,0.924,1,-8.282,1,0.0396,0.000683,0.00382,0.0817,0.694,130.947,244133
0.711,0.62,11,-10.174,0,0.212,0.0175,0,0.134,0.805,179.817,217627
0.454,0.229,2,-12.592,1,0.0297,0.167,0.102,0.202,0.134,73.552,290707
0.291,0.767,7,-6.913,0,0.0862,0.000401,0.0119,0.0763,0.358,175.699,234800
0.288,0.555,7,-7.431,1,0.0401,0.00312,0.0513,0.27,0.307,158.699,247040
0.736,0.864,8,-6.567,1,0.0397,0.0179,1.62E-05,0.345,0.763,108.828,194560
0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,193827
0.723,0.704,4,-8.507,0,0.0885,0.0149,0,0.157,0.744,93.168,275992
0.775,0.613,0,-9.831,1,0.145,0.0413,0,0.5,0.789,103.65,277014
0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507
0.813,0.703,11,-5.077,0,0.268,0.125,1.26E-06,0.237,0.241,94.828,224533
0.696,0.806,8,-11.141,1,0.0361,0.0631,0.00155,0.0343,0.871,127.395,243069
0.378,0.725,7,-12.145,1,0.0638,0.439,0.0261,0.862,0.841,131.641,255707
0.842,0.64,8,-8.258,0,0.245,0.332,0.00039,0.0927,0.62,140.338,283573
0.678,0.47,6,-13.017,0,0.0594,0.0305,0.000283,0.0635,0.686,93.144,362600
0.697,0.504,0,-9.753,1,0.0339,0.349,0,0.342,0.618,93.028,257613
0.703,0.874,11,-10.801,0,0.0566,0.0705,4.84E-06,0.0947,0.939,146.987,225133
0.807,0.799,6,-8.565,0,0.0343,0.206,0.00411,0.112,0.725,106.678,247147
0.802,0.522,7,-10.276,1,0.239,0.146,0,0.202,0.833,93.929,282000
0.461,0.692,6,-9.227,1,0.0337,0.00833,8.94E-05,0.292,0.525,172.246,234107
0.461,0.129,3,-14.189,1,0.0565,0.652,0,0.07,0.246,129.19,218733
0.698,0.664,1,-9.832,1,0.0326,0.0111,7.59E-06,0.183,0.526,96.017,225107
0.803,0.557,10,-8.446,0,0.0404,0.151,7.64E-06,0.0428,0.777,89.134,307067
0.503,0.578,5,-8.936,1,0.0462,0.556,0,0.0961,0.574,181.031,258093
0.463,0.453,5,-13.204,1,0.0371,0.371,0,0.0993,0.561,145.796,202560
0.71,0.545,4,-9.599,1,0.0588,0.483,0,0.0644,0.632,140.233,216333
0.407,0.525,11,-12.725,0,0.166,0.381,0.000452,0.0816,0.329,74.34,384667
0.511,0.402,4,-10.695,0,0.219,0.702,0.00014,0.11,0.503,83.339,286800
0.763,0.407,11,-11.514,1,0.0342,0.103,0.418,0.0532,0.703,108.894,344893
0.803,0.236,7,-12.599,1,0.0994,0.343,0.598,0.0682,0.567,80.974,314200
0.815,0.364,8,-11.834,0,0.089,0.14,0.0255,0.121,0.723,84.898,346267
0.796,0.408,1,-12.268,1,0.231,0.462,0.0902,0.0993,0.688,86.855,356000
